Id,Category,Text
6195,0,"En mi libro ""PUTA MADRE me quedé dormido"", les hablaré de cómo llegar a tiempo q la primera clase.
"
6196,0,"@USUARIO Y porqué wannabe? Digo, o sea, veo que andas mamando con que yo, que wannabe, que la madre
"
6197,0,"@USUARIO Jajaja siempre dices puras cosas feas de mi :(
"
6198,0,"Super loca por Regálame de @USUARIO , te la rifaste mi amorrr😍👌❤
"
6199,1," @USUARIO Una vez teniendo un resultado favorable el Mexicano es mediocre y se demostró en ese juego de ayer, agregále la maña hondureña re putos :v
"
6200,0,"Si fueras otra persona le pondría pausa a mis sentimientos, pero como no, me dejaré ir como gorda en tobogán. 😍❤️
"
6201,0,"Me podrías coger a mi así de rico me encantaría sentir tu rica verga bien metida en mi culo
"
6202,0,"No termine de entender ¿si eres gorda tienes suerte de que alguien te acose?
"
6203,0,"Me acaban de chiflar en la calle. Quizá sea por amanerada O QUIZÁ sea por mi cintura de sirena.
"
6204,0,"Una de las principales características de #Géminis es su inteligencia y poder analítico, ni son tontas, ni nada se les escapa
"
6205,0,"es más triste ser flaco y no tener cuadros, o ser gorda y no tener chichis, pinche envidioso #SucioAmarillo
"
6206,1,"Se confirma la mentada de madre a la cerdita lameculos.
"
6207,0,"En fin, se acabó. Gracias a todos los que aguantaron mi spam este mes, y saludos a los que van a mamar que se hartaron de leer tanto LoL 🏆🇨🇳
"
6208,0,"aunque no me molestaria morir por snu-snu 😂
"
6209,0,"Hoy, 20 (PUTOS) días después del #19S el @USUARIO empezará a visitar los albergues.
"
6210,0,"Hoy es uno de esos días en los que me levanto y digo ""puta madre que horror mi cara""
"
6211,1,"Y quién putas eres tú pa exigir una investigación? Ya pusiste tú denuncia? No? Pues chingas a tu madre!
"
6212,0,"Mi abuelito bien emocionado por los goles de México. AHUEVO PUTOS GOOOOOL MÉXICO
"
6213,0,"JAJAJAJAJA HASTA CREEN QUE EL DINERO DEL PREMIO NOBEL VA DESTINADO A CONTINUAR CON INVESTIGACIÓN Y NO A PUTAS Y DROGAS.
"
6214,0,"Pero también te  gusta música marica 💩 como la última que me enseñaste y me dio cáncer
"
6215,0,"Que chingue su madre todo, menos el gym 😈🖕🏻
"
6216,0,"Lo triste es cuando te dejas llevar por el resentimiento, el orgullo pendejo y el aferrarte a cosas feas del pasado.
"
6217,0,"Les dan su calaverita ¡A chiflar a la loma! #Chivas 3-5 #Atlante (penales) #CopaMX 🏆
"
6218,0,"Estaba ardida, perdón.
"
6219,0,"@USUARIO Es de tez oscura ese Gio me imagino que si la dejo bien ardida jajajaja
"
6220,0,"Por que putas haces un pinche caldo hirviendo cuando estamos a 30 grados papá!😤
"
6221,0,"pues que se lleven sus putos peajes también. @USUARIO @USUARIO  @USUARIO
"
6222,0,"Mira tienes muchos contrastes, pero la neta me vale verga estoy aquí porque me late estar contigo...aunque te guste hacerme enojar avda
"
6223,0,"Para cuándo putas piensan acabar de arreglar la carretera Irapuato-Salamanca 😡😡😡😡
"
6224,0,"Agarrando y mamando #verga del #chacalito #sucking #dick #mayate
"
6225,0,"Nomames al principio pense que cancer de pacientes con cancer, ya les iba a mentar la madrea no seas asi
"
6226,1,"Guarda silencio payaso y ve a depilarte las cejas. No olvides tus cremas viriles para tu cutis. ¡Maricón!
"
6227,0,"Como cuando andan de putas con 2 pero son inteligentes para que entre ellos no se conozcan. 
"
6228,1," @USUARIO Qué malas son las putas drogas, este pendejo es la prueba viviente, chavos! Digan NO a las drogas, si no terminarán cada semana en el torito
"
6229,0,"Hoy me quería levantar a las 8 para hacer ejercicio pero me desperté hace 5 minutos 💔 es el destino que quiere hacerme gorda.
"
6230,1,"JAJA puta 🐶, vengo esperando tu tuit desde hace 4 putos años. Da tu opinión del gre tan siquiera
"
6231,0,"Cuando los putos patos le disparan a las escopetas.
"
6232,0,"Tengo que relimar, pero necesitaba un puto momento de calma
"
6233,0,"Les dejo una pequeña reflexión, si les gusta me ayudan a compartirla?
"
6234,0,"EL GOLAZO DE UREÑA, MADRE MÍA.
"
6235,1,"A chinchar a su puta madre @USUARIO @USUARIO @USUARIO @USUARIO 🖕🏻🖕🏻 Viva México putos 🇲🇽🇲🇽🔝
"
6236,0,"Q lindos y sexis piesitos q se antoja mamar chupar y disfrutar
"
6237,0,"Qué rico que los dos por fin estemos en el mismo canal y nos podamos entender aunque sea para valer verga.
"
6238,0,"Hace un año, @USUARIO  me mandó a la vrga! 🙃🙃🙃😂😂 Feliz aniversario!
"
6239,0,"Panama e Islandia van al mundial.. PIZZI HIJO DE 3000 MILLONES DE CAMIONES DE PUTAS
"
6240,1," @USUARIO @USUARIO La neta, pinche viejo Nefasto, no somos los unicos @USUARIO que nos caga el puto @USUARIO de MariCON. mi @USUARIO  sapbeeeeeeeeeeee
"
6241,1," @USUARIO A la mierda peña y sus putos de telewila apoyamos a México y su gente no a puercos corruptos que buscan venganza d la manera + baja! Saludos
"
6242,1,"Ojalá al puñal de Eduardo Yáñez la televisora le meta la demanda de su vida para que le bajen lo drogadicto, alcohólico e HDP
"
6243,1,"Chingas a tu madre pinche gordo Edwin Cardona... #DaleRiver 🐔
"
6244,0,"Se ven bien feas diciendo maldiciones amigas 🙁
"
6245,0,"Te canto las de la oreja de van Gogh a todo pulmón, mano, soy un metalero marica.
"
6246,0,"Agustin Lara: ""Vende caro tu amor, aventurera"" Bad bunny: ""TODAS LAS PUTAS QUIEREN KUSH KUSH KUSH""
"
6247,0," @USUARIO Jajajaja 😂 tu si estás cabrona 😂😂
"
6248,0,"vale madres. si con 140 veía las letras chiquitas, con #280caracteres no veo ni madres
"
6249,1," ""VETE MUCHÍSIMO A LA VERGA, HIJO DE TU PERRA BOMBA MADRE""
"
6250,0,"Personas que no son feas, son abstractas...
"
6251,0,"Al chile que bonita película la de Coco, Pixar se mamo. Btw ya quitaron el corto de 30 minutos de Olaf
"
6252,1,"Y al pinche mago ni quién lo pele, pobrecito, se vio como la dejada y ardida de la relación.
"
6253,1,"Jajaja ya sabemos a que equipo le va éste administrador, o eres otra de las putas de Pulido?
"
6254,0,"el hijo de la jefa de mi mamá está bien guapo. pero tiene 16 :( y una novia. porqué me haces esto diosito
"
6255,0," @USUARIO insistan en altavoz q las mujeres usen sus vagones exclusivos, van siempre medio llenos!! Lo malo es q ni entre ellas se aguantan
"
6256,1,"Joto tenias que ser, wilo de mierda. Vergüenza deberían de tener que ponen…
"
6257,0,"ME CAGA SER TAN GORDA DE MENTE Y ALMA
"
6258,0,"El beso es una sed loca que no se apaga con beber, se apaga con otra boca que tenga la misma sed.
"
6259,0," @USUARIO Cómo le va chulada de cabron
"
6260,0,"Porq tenes ideas tan lindas loca??? ❤❤❤Jajajajaja de one baby showerrrrrr
"
6261,0,"Ayuda Puebla a compartir no permitamos que se convierta en otra #MaraCastilla
"
6262,0,"Traumada? wow D: Stalker, quién sabe quién putas seas pero que ho… 
"
6263,0,"Aqui planeando como dejar de valer madre.
"
6264,0,"@USUARIO Goeeeeey, sí, los odio 😡 Yo no sé quién les hizo tanto puto daño.
"
6265,0,"Soy Anabanana (:  (No putos, nadie más me dice así, sólo él)
"
6266,1,"@USUARIO Puto copion de mierda. Y dejala ella es mi hembra
"
6267,0,"Un gobierno que mantiene a los pobres aún más pobres. No tienen madre.
"
6268,0,"When dejas a tu perro con tu hermana y ya lo extrañas. Parezco una luchona dejando la bendición con la abuela.
"
6269,0,"Strongie esta bien ""Strongy"" no. 
"
6270,1,"Eso te paso por pendejo y por meterte con gays te salaste puto puñal
"
6271,1,"Buueeennoo .... SEGURO el chofer asesinado era un violador HDP. Las mujeres NO matan o, si lo hacen, es por una ""buena"" razón.
"
6272,0,"Estuvo en Tlaquepaque la semana pasada y yo me volví loca por que creí que ya había sido la reunión jaja
"
6273,1,"Van juntos??? Oh si perdón... El mismo striper que le bailara a vanda le bailara también a ese maricon... Jajajajaja
"
6274,0,"Mi equipo juega a las putas 11 y nadie quiere ir :(
"
6275,0,"O sólo en las del R.M. me vale verga, pero etiquetáme PAR FAVARRRRR 😭
"
6276,0,"ojalá se pudiera viajar en el tiempo, iría a decirle a mi yo del 2012 que estaba bien pendeja
"
6277,0,"7 frases inspiradoras de la Madre Teresa de Calcuta.
"
6278,0,"39° C de temperatura máxima en Las Vegas pronosticada para hoy. Madre santa.
"
6279,1,"No soporto a los hombres que creen que una mujer vale menos solo por decir groserías. Pendejos hijos de su puta madre.
"
6280,0,"Gorda nivel:  se desabrocha el pantalón para poder comer más pozole
"
6281,0,"Perdón por estar tan loca, pero si ya me conoces para qué te haces.
"
6282,0,"@USUARIO @USUARIO Si, de ahora en adelante te voy a cagar la madre Jajajaja 😂
"
6283,0,"Eminem sí es de lo mejor que le pudo pasar al mundo de la música, y yo con todo gusto me puedo partir la madre con quién discrepe.
"
6284,0,"lo peor de todo es que no me dan por un tiempo y luego vuelven estoy hasta la verga de estl
"
6285,0,"Ya no aguanto el estrés. Y por mas que tomo agua. Me salen cosas feas en la cara.
"
6286,0,"Si lees bien el tuit, estaba tragando cereal y no verga ☝️
"
6287,0,"Idea millonaria: Una app que te notifique cuando ya le vales verga. Oh, espera! Eso siempre lo sabemos, pero nos encanta la humillación.
"
6288,0,"Pues este o no este AMLO a estados como sinaloa ya se los cargo la chingada por el protec…
"
6289,1,"En línea y no me contesta el puto WhatsApp que le mandé hace dos putas horas!!! Hijo de la vergueishon😠😠😠
"
6290,0,"A estas alturas de la carrera ya me esta valiendo verga la escuela. No es como que la vaya a dejar, pero el último modulo ya no me interesa.
"
6291,0,"Doña Ofelia y la Prieta Linda harán todo lo que esté en sus manos para liberar a Alberto de esa vida...… #HastaQueTeConocíMx
"
6292,0,"Seamos sinceros, la verdad es que el amor no duele lo que duele es que te hagan creer que es amor y no sea y se estén…
"
6293,0,"es diferente tambien pase con karlita y ella es gordibuena, esta chava es delgada
"
6294,0,"Ocupo una verga grande gruesa y venosa cabezona para chupar y sentarme en ella...ahora mismo!
"
6295,1,"Te paso lo que a #rapunzel ...... que ?  ... te cortaste el cabello y chingaste a tu madre  🙈👎🏼
"
6296,0,"May, ya casi es navidad, y ahora si podré escuchar villancicos sin que me traten de loca 😂😂❤❤❤
"
6297,1,"@USUARIO @USUARIO @USUARIO ponte a chambear en Oaxaca hijo de tu puta madre y deja de andar de lameculos.
"
6298,0," @USUARIO igual, lo más cagado es que se llaman igual y son del mismo signo JAJAJA toy muy rota
"
6299,0,"Ja, ja, ja. Nel!! Esta más guapo Roger, que gay soy!!
"
6300,1,"#NoFueTuCulpa Si fue tu culpa, tu sola te pusiste gorda, pendeja.
"
6301,1,"A wuebo que no se pierda esa bonita Tradición!!! PUTOS
"
6302,0,"Jueves de escuchar toda la mañana al gran Antonio Vivaldi. Desde el invierno hasta el otoño, todas las putas estaciones ALV.
"
6303,1,"Me caes más gorda de lo que estás, imagínate.
"
6304,0,"Cosas que me valen verga: - Su edad - Su número de tatuajes - Su número de piercings - Su número de mascotas
"
6305,0,"Como persona madura me emberrinché bien kbrón, arranqué y (del coraje) sacudí las putas cobijas. El control salió volando, me pendejee x100
"
6306,0,"Mis visitas se van hoy a las 5pm, así que en cuanto se vayan que se arme el ¡puto desvergue!💦
"
6307,0,"Goooooool putos gooooool! @USUARIO nunca nunca te mueras
"
6308,0,"NO MAMAR JOHN SUTCLIFFE FAVEÓ NUESTRO TUID @USUARIO
"
6309,0," @USUARIO @USUARIO Totalmente de acuerdo es una mentada de madre q lo hagan ahí, ni siquiera equipo de primera tienen y en un estadio que se está derrumbado
"
6310,1,"las DAKIES son tan pendejamente predecibles deben tener los putos dedos hasta la chingada de inflamados y compra de robots h/alcancía 😎😂😎😎😎
"
6311,0,"Que chinguen pero que a su madre la respeten.  - Blanquita
"
6312,1,"Che joto jajaja solo fue una cachetada, por andar de metiche...
"
6313,0,"Donde pisa leona, no borra huella gata #CabronaComoMonicaRobles
"
6314,1,"@USUARIO Jajaja así es feas y frigidas, luego andan que ya no hay quien valga la pena pero les gusta la 💩
"
6315,0,"Me acabo de tragar dos aguacates completitos con una cuchara, así es, nunca voy a dejar de ser gorda. 🐖
"
6316,1,"Tomen putos! @USUARIO  #noerapenal #karma #lamaldiciondemoctezuma
"
6317,0,"Aquí cagado de risa! En el cine  @USUARIO no te mueras nunca! 😂😂😂😂 <URL>
"
6318,1,"Que le pasa a la gente que no para de hablar en el colectivo? No son las 7 de la mañana todavía  hdp
"
6319,1,"Enseña el cobre pero se lleva el oro y plata, el maricón canadiense y quiere hasta a peña nieto, q hasta nos haría un favor 
"
6320,0,"20 es el número exacto de hectáreas de verga que nos vale el que sean putos, runners, crossfiteros o vayan al gym los putos domingos sépanlo
"
6321,0,"Bueno, ya que la MALDIIIIIITA señora ni putas vino, habrá stream de sólo unas 3 horas nada más.
"
6322,0," @USUARIO me pareció jocoso/triste/surreal/irrespetuoso/cagado, justo como esta agridulce gran chinampa
"
6323,1,"@USUARIO Hijos de su puta madre ya no se sabe en quien confiar que  escoria de gente.
"
6324,1," ""un grupo de ciudadanos con banderas españolas"". ¿Se puede dar mas puto asco @USUARIO SON PUTOS FACHAS JODER
"
6325,0,"Ósea qué pedo con que me dijo gorda alv 😞😞😞😞😞
"
6326,1,"Perfecto para empinarte, hacer la tanga de lado, meter la verga a fondo, enredar en mi mano tu cabello…
"
6327,0,"La ha de tener bien gorda 🤤
"
6328,1,"JAJAJAJAJJAJA COLCHA DE POBRE, CHINGA TU MADRE TRUMP!  *Se lleva 3😌
"
6329,0,"Qué tan gorda soy si me comí mi elote y la mitad del de mi novio? 🙄🤔🌽
"
6330,0,"Neta si no tienen ganas de trabajar, déjenlo o consigan otro o algo pero dejen de hacerlo con sus putos modos. 🙄
"
6331,0,"Que paso septiembre :( pensé que éramos amigos, ya estoy sudando la gota gorda otra vez 😭 
"
6332,0,"Ajajajjaa ya que pueden pelear con nuevo o viejo ya estan mas que putas muertas
"
6333,0,"El fruto del servicio es la paz, Madre Teresa de Calcuta.
"
6334,0,"Perra madre, me acabo de enchilar el ojo.  😩😩😩
"
6335,0,"No se uds. más que perder el invicto lo que me molesta fuertemente son las PUTAS cornetitas del público hondureño. #HondurasvsMexico
"
6336,0,"@USUARIO #CombateSPACE listos para ver la pelea desde Agua Prieta, fam. Figueroa, Contreras
"
6337,0,"Ya casi, para saber que vali verga como la vez pasada.
"
6338,1,"Niños neta, si van a engañar o cambiar a novia dejen de hacerlo con niñas feas o putonas jajajaja 😅
"
6339,0,"Mi época favorita del año es cuando est(amos)oy ardida y/o dolida.
"
6340,0,"Si cada risa te da 5 minutos más de vida entonces chabelo me la pela
"
6341,0,"Hoy aylin me llevo por elotes y una fresada y me siento muy de la verga pero fui feliz 🙆🏻😪
"
6342,0,"Aquí extrañando a alguien que claramente le valgo verga.
"
6343,0,"Acostumbrándome a esta madre llamada escuela 😩
"
6344,0,"TIENES LA FANTASIA DE ESTAR CON DON NENAS EN TU CAMA LLAMAME 
"
6345,0,"Para qué putas me tomaba 2 tazas de café!??? no valgo verga
"
6346,1,"@USUARIO Eres un pobre Lameculos. Gordo Joto !!
"
6347,0,"Todos los putos problemas que tengo ya me tienen hasta la madre, llega un punto en el que ya no quiero estar en está vida, sería mejor.
"
6348,1,"Más ardida no puedes estar, pobre india.🤦🏻‍♀️
"
6349,0,"En esta administración, juntos hemos alcanzado una cifra histórica en generación de ganas de pucha de joto: se han creado más de 3 millones.
"
6350,0,"@USUARIO @USUARIO Hija de tu madre 😂😂😂😂🖕🏼🖕🏼🤚🏻
"
6351,0,"@USUARIO @USUARIO Jajajajaja en Resumen la Ratiale es una busca pleitos y ardida 😂
"
6352,0,"El karma me llega a mi en forma de cólicos, se pasa bien de verga.
"
6353,0,"Puto fin de semana 😒 Todo iba tan sereno moreno 😟
"
6354,1,"Chinga tu madre tu, tus rotaciones y tus putos jugadores que valen para pura mierda.
"
6355,0,"Me aguita ser la más gorda de mis amigas☹️
"
6356,0,"a la madre 5 horas en #RainbowsixDivition , creo que ya no tengo raya :'V
"
6357,0,"No sé si guardar mi dinero para salir contigo o gastarlo en pendejadas a la verga
"
6358,0,"Espero que te hayas lavado las putas manos después de eso
"
6359,0,"los putos temones que me ponen en el kebap mimo de oviedo no ye ni medio normal, la próxima vez le pregunto el nombre de la canción
"
6360,1,"Existe un círculo del infierno reservado para los HDP que usan los baños de discapacitados sin tener ninguna discapacidad #tantitamadre
"
6361,0,"Leí la carta que escribió una amiga para su novio y me di cuenta de lo hermosas que pueden ser de novias y de lo hdp que tmb podemos ser..
"
6362,0,"Jajaja ahora si te la mamaste con el videito @USUARIO
"
6363,0,"No creo en el amor de putas, ni en la amistad de policías
"
6364,0,"La meta de ser madre/padre.. eres tú &gt;&gt; 
"
6365,1,"Un pendejo de marica por una cachetada y el otro un puto mamon por no saver llevar una entrevista no mames
"
6366,0,"Para ustedes mis bebés hermosos quiero sus mensajes en privado con su verga 😝😝😝😘😛😋😋😋😏😏😏😏
"
6367,0,"Las #DeudasDeJuego son #DeudasDeHonor. Se puso loca la jaula de pájaros en el #Bunker.
"
6368,0,"Solo espero que hoy no me toque el mismo #traficogt ee todas las putas mañanas
"
6369,0,"Tierra de la llorona, pero luchona #Istmo  #OaxacaNosNecesita
"
6370,0,"Cómo tener loca a una mujer: 1. Tómela una foto. 2. No se la enseñes.
"
6371,0,"Las niñas fresas de mi escuela no me creen cuando les digo que hay vergas feas.. o son muy virgenes o no tienen sentido de la estética
"
6372,1,"Que tal esta putita de león gto solo ojo usen gorro con el y no se despeguen de sus cosas @USUARIO @USUARIO @USUARIO
"
6373,0,"Destruyeron el mood marica-cursi-raro que había traído todo el día y ahora estoy en plan Soraya Montenegro.…
"
6374,0,"¿Te pones shorts en la playa porque estás gorda? ¿O sólo porque eres naca? 🤔
"
6375,0,"Desde cuando las morrillas feas se volvieron mamonas? 😂😂😂 No les queda! 😂😂😂
"
6376,0,"Te la mamaste con tu ""creo que estoy enamorado de ti"" JAJAJAJAJAJA
"
6377,1,"se nota que no lo escuchaste el dijo que tienes derecho a vestirte como golfa y ser una Piruja si así lo deseas
"
6378,0,"La gente tiene la tonta idea de que si algo les gusta a ellos, es lo mejor que hay.
"
6379,1,"Brasil ya elimino a Chile jsjaja putos chilenis de mierda que bueno que no van al mundial
"
6380,0,"¡Las cosas más tontas tienen lo suyo y te lo comprobamos en La Ciencia de lo Absurdo! 😂 De lunes a viernes a la 1:30 PM. 
"
6381,0,"Sentado en su verga con pura saliva Vergón guapo y delgado (3/4 vídeo largo) #GaytoonHD RT RT RT
"
6382,0,"Todo el día me ha estado doliendo el lado izquierdo del hombro. Ojalá sea un paro y me muera a la verga.
"
6383,0,"País donde está la gente más luchona y chingona del mundo!! #VivaMexicoCabrones #VivaMX #mexico
"
6384,1,"@USUARIO Gente tonta  !! Como si pintando solucionarán algo.
"
6385,1,"Y eso que Hijos de Puta?? De todas maneras nos chingan con los impuestos !! paren de Mamar
"
6386,0,"JAJA PUES CLARO ES MUY FACIL CUANTAS VECES LO HACHO EL #PRI UN CHINGO CON MEDIOS VENDIDOS PERO PUEBLO D #MEXICO YA ESTA ASTA LA MADRE
"
6387,0,"La deuda del 76 de 80milMDD  ahora es de 800milMDD , y dicen que es lo correcto!,algunos creen eso ! No mamar !
"
6388,1,"Quieren una novia chichona, pero no pueden agarrar la caguama con una sola mano porque se les resbala. Coherencia, pinches pendejos.
"
6389,0,"En fin, les gusta estar en su zona de confort, no estén mamando
"
6390,0,"No se supone que llueve agua?,lo único que eh visto es que están lloviendo mucha putas últimamente
"
6391,0,"Es normal no haber comido en todo el día y no sentir ni madres de hambre?
"
6392,0,"Me cagan las putas mentiras, más cuando me entero de cosas por mi parte
"
6393,1,"Tu ni jugar sabes pendejo y chingue a su madre puto viejo marica y mamasela a ese puto chileno
"
6394,0,"Bato, eso es algo que a mí y a tus 12 followers nos vale verga.
"
6395,0,"Ser mi novia sí ha de estar bien verga, o sea, sí no doy muchos regalos pero te ayudo en todo lo que puedo y mi apoyo siempre está.
"
6396,0,"esta de la fregada pasar 11 hrs en la escuela ...🤬
"
6397,0,"Sigo sin dejar de pensar en la pinche arruga que me encontré hoy ... 😩
"
6398,0,"zi la gata no fuera etika peletika pelada peluda pelin plampluda los gatitoz no serían etikos peletikos pelados peludos pelin plampludos
"
6399,1,"Pinche gorda... Había olvidado lo mucho que la odio.
"
6400,0,"Comparto esto y es realmente sabio. Y a veces la que nos inventa la gente es por sus tontas ideas y de ahí....... <URL>
"
6401,0," @USUARIO que sea tu sueño es una mamada, pero de que debe estar cagado, la neta si.
"
6402,0,"Quería abrir el grupo de Facebook de mi grupo y solo se cargo la página de mis fotos, ejto ej un complo.
"
6403,0,"Ya acabé de lavar, ya terminé mi tarea del jueves. Son 9:15 pm. ¿Qué verga me está pasando?
"
6404,0,"Cagado despertarse a las 2:55 por una pesadilla:(
"
6405,0,"¿Me pongo falda o vestido para ir a trabajar mañana?  Ya me aburrí de los putos pantalones.
"
6406,0,"Cosas que me cagan horriblemente y tener que esperar a alguien que es impuntual como la puta madre
"
6407,1,"Por putos!!! Fuera de #Rusia2018  #Holanda #NoEraPenal
"
6408,0,"Yo me pongo a tus órdenes con mi culo bien caliente para disfrutar de tu rica y babienta verga papasito
"
6409,1,"Seguro gastando los moches recibidos para callarles el hocico y no ladraran, bola de hdp
"
6410,1,"Tomese sus pinches tees Dalay o lo va a cargar la chingada por bilioso kulero
"
6411,1,"Whisky, droga, osos, fotos, cartas ya te hice tu altar hija de la chingada por tantos recuerdos que te valieron verga.
"
6412,0,"Me fui a mamar ayer pero yo siempre responsable y puntual en el trabajo hoy
"
6413,0,"Y aquí no sirvió pa chiflar a su flauta <URL>
"
6414,0,"Ya empezó Octubre, ya se pueden vestir como putas 🙊#esbromaesbroma
"
6415,0," @USUARIO @USUARIO Lo cagado es que tengo el vn
"
6416,0,"Me estoy cambiando en mi cuarto a riesgo de que los maistros de enseguida me vean las chichis porque no tengo putas cortinas.
"
6417,1," @USUARIO Marica de closet madreando gente por sus crisis por el alcohol..
"
6418,1,"Hacer todo el trabajo y que un HDP se lleve el credito eso si que me encabrona 😠
"
6419,1,"Pinche hospital pitero con sus coordinadores piteros y doctores desorganizados...y encima todos se lavan las putas manos 💆🏻‍♂️
"
6420,0,"@USUARIO @USUARIO @USUARIO Y porqué no la detuviste y la obligaste a bajar. O le reclamaste?
"
6421,0,"@USUARIO desahoga Zaragoza, no jueguen, ya pasaron tres trenes vacíos y el andén está hasta la madre.
"
6422,0,"en esta foto vi que el vaso tenia una verga, estoy bien pinche enfermo #ElIngenioMexicanoEs
"
6423,0," @USUARIO muchas felicidades cabron! Te mando un fuerte abrazo 🎉
"
6424,0,"¡Alguien dígale al de a lado que use putos audífonos!
"
6425,0,"nunca había notado mi nivel de gorda, hasta hoy que preferí la comida que ver tu carita :(
"
6426,1,"Yo soy la abeja reina Y que chinguen a su madre los demás Putos
"
6427,1,"Ya sin la presión de calificar, juegan como Brasil, chinguen a su madre @USUARIO
"
6428,0,"Como yo sé que les encantan éstos videos, les comparto otro mío recibiendo una rica #mamada en el #metro RT
"
6429,0,"#MasterChefMx se va Hugo, por estar pensando en la mamá Luchona
"
6430,0,"No pinches putas mamen..!! El capitulo 109 de DGS esta rompemadres..!! Se mamaron..!!
"
6431,1,"Asi es, igual que tu cara de caballo, y tu cara de marica
"
6432,1,"Se aperraron por los lugares para las practicas y me quedé valiendo verga, pinches perros alv
"
6433,0,"Esta clase de películas tontas, hacen ver a la universidad como algo que en realidad no es!! pobre del que se las crea
"
6434,0,"Ir al baño, verte al espejo y decir: ""verga, ya estoy pedo""
"
6435,0,"Feliz 10 de Mayo día de la Madre (Mothers day):
"
6436,0,"Esas galletitas de pastelería la ideal me vuelven loca 🤤🤤🤤🤤
"
6437,1,"🤣 @USUARIO hijo de tu pinche madre, si eres igual o más falsa que la Boha, deja de mamar vergas y vender humo que nadie te cree nada.
"
6438,1,"Estos pinches rateros y sinvergüenzas no tienen madre. No hay más rateros que los priístas.
"
6439,0,"Un día más de gorda por que no fui al gym 🙄
"
6440,0,"Que verga tengo en la cara que todo mundo se me queda viendo, y me obligan a que sea mas mamon 🙄🙄🙄
"
6441,0,"Pensé que la señora estaba gorda, no embarazada.
"
6442,0,"Cerdas, golfas, pirujas, perras, aguadas. ¿Neta te parecen ""broma"" todos esos adjetivos?
"
6443,0,"Soñé horrible, espero no se cumpla, putos temblores.
"
6444,1,"Al perro que se te acerque le parto su madre a si de facil
"
6445,1,"No quiero saber entonces como es la loca de tu jefa
"
6446,0,"La gente a veces es muy tonta...donde quedo aquello de la evolucioón?
"
6447,1,"Que rica putita siempre tan sensual,una delicia admirar esa exquisita putita caliente
"
6448,0,"Como dice el dicho: Putas y borrachas pero muy buenas muchachas ... O como era
"
6449,0,"Esta noche no quería una mascarilla, pero cómo decirle que no a mi madre. 😂❤
"
6450,1,"Cómo tienen suerte las pinches feas
"
6451,1,"Paren de mamar pendejos . No es saludable pero no son bacinicas.😠
"
6452,0,"@USUARIO @USUARIO Lo mismo nos pasa a una.... nos cambian  feas e interesadas :'(
"
6453,1,"Ps que bonito festejan, pero en el mundial nos la pelan putos 😉🤘🏼🇮🇸
"
6454,1,"Ahuevo pendejos, te vas a chingar a tu madre otros putos 4 años, hijo de tu mierda madre, nos la pelas puto calvo de mierda.
"
6455,0,"Hoy intente hacer arroz, se me quemo y dije verga que bueno que ni me quiero casar
"
6456,0,"Si a ti no te importo, a mí también , me vale madre nuestro amor
"
6457,1,"Así son de golfas
"
6458,0,"Te silencie porque la parte que más me gusta de tu fue la que me mandó a la verga.
"
6459,0,"En este encuentro telefónico he recordado que estoy loca por ti.
"
6460,0,"Real que pase por GUESS y al ver el cartel de Camila y grite
"
6461,0,"Quien trae fotos ricas en su cel? Fotos de putas encueradas con las piernas abiertas? Fotos de tetas, puchas, nalgas y penetraciones?
"
6462,1,"!a ver golfa! !te diré una cosa! !ni su misma familia de luis! !conoce tan bien a luis! !como lo conoce su novia!
"
6463,0,"@USUARIO Telésfora o Panchita, la luchona ¿ Cuál queda mejor?
"
6464,0,"En pleno 2017, comprando una tarjeta de internet, putos pueblitos precarios 🤦🏻‍♂️
"
6465,0,"Anonimo: ""Justo ahora en el motel de pachuquilla un taxista casado y su amigo dándome verga"" 🍆🍆💦💦😜
"
6466,1,"Mi peor miedo y asco.. los instagrams de las actrisillas de televisa y TV Azteca de 12 años que parecen putas de 35  que forma de dañarse
"
6467,1," @USUARIO @USUARIO Tu eres el pendejo bot, Dios te maldiga perro joto no queremos MIERDAS COMO USTEDES EN EL PODER DIOS MALDIGA AL PUTO PEJE Y A QUIEN LO APOYE
"
6468,0,"¿Cómo se atreve esta mujer cuestionar la genialidad de García Márquez? Memoria de mis Putas tristes es una joya. |  
"
6469,0,"En serio, no sé de qué putas se sienten orgullosos, si ni para recorrernos en un pinche autobús tenemos consciencia cívica #SismoCDMX.
"
6470,0,"Alguien que le pare la verga a este rico chamaco 😈🍆💦
"
6471,1,"Pinche cínicos hij@ de sus putas madres !!! 
"
6472,0,"ufff son lo peor yo llevo 1 año y voy a reclamación x mes por no facturar lo firmado
"
6473,1,"ponga la narración de los tres goles de Messi a ver si dice lo mismo hijo de la gran mil putas mal agradecido #pelotudo
"
6474,0,"Mis vecinos estaban haciendo peda y les grité que le bajaran a la música y adivinen a quién la mandaron a la verga🤷…
"
6475,1,"#EsDesesperanteQue se sientan ofendidas, cuando están casadas y andan de putas tragándose mis migajas jajaja
"
6476,0,"Me da mucha risa cuando algún mariquita sale de su escondite
"
6477,0,"Me voy a catapultar a la verga si la teoría de que el orador es en realidad es O***** es cierta
"
6478,1,"PUES QUE PUTO YA LLEGALE A LA VERGA PINCHE CACHAGRANIZO
"
6479,0,"En un día hice todos los putos corajes que no había hecho en una semana.
"
